uniqueId,date,tag,sub_type,type,rating,cost,predicted_ctr
140525181186448,2024-06-01,Banner,Travel,non-Native,PG-17,3,23.94
140525181184656,2024-02-23,Banner,Travel,non-Native,PG-13,5,16.08
140525181180048,2024-02-15,Banner,Travel,non-Native,PG-17,3,16.67
140525181175504,2024-01-14,Banner,Travel,non-Native,PG-17,4,21.89
140525181185424,2024-03-14,Banner,Travel,non-Native,PG-13,4,19.72
140525181179280,2024-01-25,Banner,Entertainment,non-Native,PG-17,7,14.2
140525181174480,2024-01-16,Banner,Travel,non-Native,PG-13,,
140525181184592,2024-01-15,Banner,Travel,non-Native,PG-13,3,16.29
140525181177296,2024-05-04,Banner,Travel,non-Native,PG-17,3,24.11
140525181177744,2024-03-25,Banner,Travel,non-Native,PG-13,5,23.93
140525181181520,2024-02-29,Banner,Travel,non-Native,PG-13,5,17.15
140525181175248,2024-03-06,Banner,Travel,non-Native,PG-13,3,22.2
140525181183696,2024-05-23,Banner,Travel,non-Native,,4,18.89
140525181182736,2024-03-06,Banner,Travel,non-Native,PG-13,,
140525181174608,2024-05-28,Banner,Shopping,non-Native,PG-13,,
140525181180432,2024-04-26,Banner,Entertainment,non-Native,PG-13,8,20.78
140525181182224,2024-01-05,Banner,Entertainment,non-Native,PG-13,7,12.5
140525181175568,2024-08-12,Banner,Entertainment,non-Native,PG-13,7,19.0
140525181188816,2024-01-10,Banner,Shopping,non-Native,,11,18.87
140525181178960,2024-09-13,Banner,Entertainment,non-Native,,,
140525181189776,2024-02-18,Banner,Travel,non-Native,PG-13,4,21.04
140525181183504,2024-02-19,Banner,Shopping,non-Native,PG-13,12,19.23
140525181177616,2024-02-22,Banner,Travel,non-Native,PG-13,,
140525181177936,2024-05-23,Banner,Entertainment,non-Native,PG-17,8,24.7
140525181184912,2024-09-01,Banner,Shopping,non-Native,PG-17,11,20.56
140525181186064,2024-06-25,Banner,Entertainment,non-Native,PG-17,7,21.03
140525181178896,2024-04-06,Banner,Entertainment,non-Native,PG-17,8,17.78
140525181185040,,Banner,Entertainment,non-Native,PG-17,8,22.07
140525181174160,2024-05-05,Banner,Entertainment,non-Native,PG-13,8,20.06
140525181174672,2024-04-30,Banner,Travel,non-Native,PG-13,4,24.28
140525181179728,2024-02-23,Banner,Travel,non-Native,PG-13,3,20.3
140525181181264,2024-02-05,Banner,Shopping,non-Native,PG-17,11,21.06
140525179512784,2024-02-05,Banner,Travel,non-Native,PG-17,3,23.25
140525179512976,2024-04-29,Banner,Entertainment,non-Native,PG-17,,
140525179515344,2024-09-01,Banner,Travel,non-Native,PG-17,4,19.34
140525179510032,2024-01-02,Banner,Entertainment,non-Native,PG-17,7,19.08
140525179514064,2024-10-03,Banner,Entertainment,non-Native,PG-13,8,23.55
140525179517840,2024-02-28,Banner,Travel,non-Native,PG-13,3,19.42
140525179508688,2024-05-24,Banner,Travel,non-Native,,4,23.03
140525179505168,2024-01-06,Banner,Travel,non-Native,PG-13,4,21.56
140525179510288,2024-08-21,Banner,Travel,non-Native,PG-13,5,24.98
140525179515920,2024-01-10,Banner,Travel,non-Native,PG-13,4,20.98
140525179515216,2024-02-11,Banner,Travel,non-Native,PG-13,6,24.88
140525179504400,2024-03-31,Banner,Shopping,non-Native,PG-17,12,24.84
140525179515152,2024-03-18,Banner,Travel,non-Native,PG-13,4,20.56
140525179503952,2024-05-10,Banner,Entertainment,non-Native,,7,23.13
140525179514512,2024-03-31,Banner,Entertainment,non-Native,PG-13,7,24.51
140525179503120,2024-10-08,Banner,Entertainment,non-Native,PG-17,7,21.2
140525179516368,2024-06-15,Banner,Travel,non-Native,PG-17,3,24.98
140525179510608,2024-01-12,Banner,Entertainment,non-Native,PG-17,8,20.73
140525179513808,2024-01-09,Banner,Travel,non-Native,PG-13,3,23.36
140525179511696,2024-03-10,Banner,Entertainment,non-Native,PG-17,8,24.48
140525179509200,2024-05-26,Banner,Entertainment,non-Native,PG-13,7,14.12
140525179505680,2024-06-18,Banner,Entertainment,non-Native,PG-17,7,24.87
140525179504208,2024-04-03,Banner,Travel,non-Native,PG-17,4,10.92
140525179511312,2024-04-17,Banner,Shopping,non-Native,PG-13,13,16.24
140525179515536,2024-01-18,Banner,Travel,non-Native,PG-13,4,22.21
140525179518864,2024-04-23,Banner,Travel,non-Native,PG-13,4,17.41
140525179502672,2024-05-26,Banner,Travel,non-Native,PG-13,4,24.42
140525179506256,2024-02-10,Banner,Travel,non-Native,PG-17,3,24.74
140525179513168,2024-03-24,Banner,Entertainment,non-Native,PG-13,7,18.66
140525179510160,2024-01-22,Banner,Entertainment,non-Native,PG-17,9,24.87
140525179509840,2024-04-16,Banner,Entertainment,non-Native,PG-13,8,20.05
140525179513040,2024-01-17,Banner,Entertainment,non-Native,PG-13,7,21.03
140525179512464,2024-03-23,Banner,Entertainment,non-Native,PG-13,9,23.41
140525179507216,2024-01-05,Banner,Entertainment,non-Native,PG-13,8,24.78
140525179504144,2024-01-08,Banner,Entertainment,non-Native,PG-13,9,24.19
140525179515408,2024-01-14,Banner,Travel,non-Native,PG-17,4,24.68
140525179506000,2024-02-07,Banner,Travel,non-Native,PG-17,4,24.53
140525179514896,2024-02-13,Banner,Entertainment,non-Native,PG-17,8,19.79
140525179511824,2024-04-02,Banner,Entertainment,non-Native,PG-17,8,12.95
140525179509264,2024-09-10,Banner,Entertainment,non-Native,PG-17,7,24.16
140525179510544,2024-07-06,Banner,Travel,non-Native,PG-17,5,15.97
140525179518608,2024-02-18,Banner,Entertainment,non-Native,R,,
140525179517712,2024-01-31,Banner,Travel,non-Native,PG-17,4,24.47
140525179506960,2024-07-22,Banner,Travel,non-Native,PG-13,4,24.63
140525179511568,2024-06-06,Banner,Travel,non-Native,,5,21.97
140525179517584,2024-03-19,Banner,Entertainment,non-Native,PG-13,9,24.46
140525179507344,2024-03-14,Banner,Travel,non-Native,PG-13,3,24.82
140525179503440,2024-07-03,Banner,Entertainment,non-Native,PG-17,7,20.91
140525179516816,2024-02-19,Banner,Travel,non-Native,PG-13,4,17.4
140525179502864,2024-02-10,Banner,Travel,non-Native,PG-13,4,24.85
140525179512336,2024-04-06,Banner,Travel,non-Native,PG-13,6,19.87
140525179515792,2024-03-10,Banner,Entertainment,non-Native,PG-13,10,23.06
140525179515280,2024-02-06,Banner,Travel,non-Native,PG-17,3,16.76
140525179507728,2024-05-23,Banner,Entertainment,non-Native,PG-13,8,16.94
140525179516560,2024-05-22,Banner,Travel,non-Native,PG-13,3,23.69
140525179513104,2024-01-08,Banner,Entertainment,non-Native,PG-13,7,18.89
140525179517968,2024-07-28,Banner,Travel,non-Native,PG-17,4,22.89
140525179506704,2024-02-03,Banner,Travel,non-Native,PG-13,,
140525179514640,2024-01-28,Banner,Travel,non-Native,PG-17,4,16.37
140525179511440,2024-02-03,Banner,Travel,non-Native,PG-13,3,22.84
140525179516304,2024-03-30,Banner,Entertainment,non-Native,PG-17,7,24.93
140525179511760,2024-05-31,Banner,Travel,non-Native,PG-13,4,23.92
140525179514576,2024-02-29,Banner,Travel,non-Native,PG-17,5,21.09
140525179509136,2024-04-06,Banner,Entertainment,non-Native,PG-13,7,23.17
140525179502928,2024-02-15,Banner,Entertainment,non-Native,PG-13,7,17.28
140525179513232,2024-01-03,Banner,Travel,non-Native,PG-13,,
140525179516048,2024-02-09,Banner,Entertainment,non-Native,PG-13,7,19.02
140525179508816,2024-03-13,Banner,Travel,non-Native,PG-17,4,18.8
140525179517648,2024-01-10,Banner,Travel,non-Native,PG-17,3,17.63
140525179510480,,Banner,Entertainment,non-Native,PG-17,7,16.91
140525179508944,2024-01-09,Banner,Shopping,non-Native,PG-13,11,18.37
140525179509584,2024-03-19,Banner,Travel,non-Native,PG-13,,
140525179513360,2024-02-25,Banner,Entertainment,non-Native,PG-13,9,23.52
140525179517072,2024-05-04,Banner,Travel,non-Native,PG-17,3,21.41
140525179516112,2024-02-05,Banner,Shopping,non-Native,PG-17,14,21.35
140525179517456,2024-06-05,Banner,Travel,non-Native,PG-13,3,18.55
140525179503184,2024-01-15,Banner,Shopping,non-Native,PG-17,13,22.26
140525179506192,2024-02-22,Banner,Entertainment,non-Native,PG-17,8,23.87
140525179516432,2024-06-16,Banner,Travel,non-Native,PG-17,5,20.56
140525179504464,2024-05-17,Banner,Travel,non-Native,PG-17,3,22.29
140525179507856,2024-05-31,Banner,Entertainment,non-Native,PG-13,7,24.4
140525179508112,2024-01-31,Banner,Travel,non-Native,PG-13,,
140525179518096,2024-09-12,Banner,Travel,non-Native,PG-13,4,22.59
140525179503888,,Banner,Shopping,non-Native,PG-17,,
140525179505232,2024-01-14,Banner,Travel,non-Native,PG-13,5,23.36
140525179516944,2024-04-19,Banner,Travel,non-Native,PG-13,4,23.94
140525179514256,2024-01-08,Banner,Entertainment,non-Native,PG-13,8,17.27
140525179516624,2024-04-27,Banner,Entertainment,non-Native,PG-17,9,20.38
140525179507600,2024-04-16,Banner,Travel,non-Native,PG-17,4,19.56
140525179509776,2024-01-14,Banner,Entertainment,non-Native,PG-13,10,21.94
140525179512720,2024-01-13,Banner,Travel,non-Native,PG-17,3,19.89
140525179514768,2024-01-06,Banner,Entertainment,non-Native,PG-13,8,18.38
140525179506448,2024-01-12,Banner,Travel,non-Native,PG-17,4,22.84
140525179503248,2024-01-22,Banner,Shopping,non-Native,PG-17,12,18.4
140525179504016,2024-03-19,Banner,Entertainment,non-Native,PG-13,9,24.11
140525179506512,2024-05-04,Banner,Travel,non-Native,PG-13,3,18.56
140525179503056,2024-01-23,Banner,Travel,non-Native,PG-17,4,18.85
140525179518672,2024-06-02,Banner,Entertainment,non-Native,PG-13,,
140525179511120,2024-08-10,Banner,Entertainment,non-Native,PG-17,8,15.33
140525179516688,2024-04-07,Banner,Entertainment,non-Native,PG-17,7,21.91
140525179514320,2024-02-16,Banner,Travel,non-Native,PG-13,,
140525179503696,2024-01-06,Banner,Travel,non-Native,PG-17,4,24.21
140525179508048,2024-05-12,Banner,Entertainment,non-Native,PG-13,8,24.03
140525179510928,2024-01-21,Banner,Travel,non-Native,PG-13,4,21.53
140525179517392,2024-02-20,Banner,Travel,non-Native,PG-17,4,14.18
140525179515664,2024-02-14,Banner,Travel,non-Native,PG-13,3,15.54
140525179505488,,Banner,Travel,non-Native,PG-13,4,20.82
140525179507536,2024-01-05,Banner,Travel,non-Native,PG-13,4,24.58
140525179506768,2024-02-06,Banner,Travel,non-Native,PG-13,5,18.72
140525179511952,2024-03-03,Banner,Entertainment,non-Native,PG-13,7,18.44
140525179514128,2024-02-05,Banner,Entertainment,non-Native,PG-13,9,21.19
140525179513552,,Banner,Entertainment,non-Native,PG-17,,
140525179512208,2024-02-26,Banner,Travel,non-Native,PG-13,3,24.83
140525179511056,2024-01-13,Banner,Entertainment,non-Native,PG-17,8,20.88
140525179510224,2024-02-15,Banner,Travel,non-Native,PG-17,5,18.73
140525179504272,2024-03-13,Banner,Entertainment,non-Native,R,7,21.44
140525179512144,2024-08-05,Banner,Travel,non-Native,PG-17,5,20.72
140525179507088,2024-02-06,Banner,Travel,non-Native,PG-17,,
140525179504528,2024-01-15,Banner,Entertainment,non-Native,PG-17,,
140525179514384,2024-01-08,Banner,Travel,non-Native,PG-13,3,18.03
140525179504656,2024-03-14,Banner,Entertainment,non-Native,PG-17,9,20.17
140525179517328,2024-01-16,Banner,Travel,non-Native,PG-13,4,21.64
140525179514000,2024-01-02,Banner,Travel,non-Native,PG-13,4,20.13
140525179504720,2024-03-22,Banner,Travel,non-Native,PG-13,5,24.62
140525179511504,2024-08-27,Banner,Travel,non-Native,PG-17,6,15.94
140525179508752,2024-01-23,Banner,Entertainment,non-Native,PG-17,8,24.37
140525179506128,2024-03-19,Banner,Entertainment,non-Native,PG-13,8,22.9
140525179518352,2024-01-07,Banner,Shopping,non-Native,PG-17,11,16.07
140525179517136,2024-01-07,Banner,Entertainment,non-Native,PG-17,7,14.42
140525179512848,2024-03-04,Banner,Entertainment,non-Native,PG-17,8,22.16
140525179503376,2024-06-23,Banner,Entertainment,non-Native,PG-13,7,21.85
140525179515600,2024-04-16,Banner,Shopping,non-Native,PG-13,,
140525179505296,2024-06-09,Banner,Entertainment,non-Native,PG-17,9,13.71
140525179509328,2024-01-23,Banner,Entertainment,non-Native,PG-17,,
140525179515024,2024-01-17,Banner,Entertainment,non-Native,PG-13,7,20.76
140525179512272,2024-06-20,Banner,Travel,non-Native,PG-13,5,16.83
140525179506320,2024-08-19,Banner,Entertainment,non-Native,PG-13,8,13.63
140525179515088,2024-06-04,Banner,Travel,non-Native,PG-13,,
140525179517200,2024-01-24,Banner,Shopping,non-Native,PG-13,13,23.75
140525179518416,2024-05-06,Banner,Travel,non-Native,PG-13,,
140525179518928,2024-01-03,Banner,Travel,non-Native,PG-17,3,15.16
140525179513488,2024-01-03,Banner,Travel,non-Native,PG-13,4,12.88
140525179509520,2024-06-01,Banner,Travel,non-Native,,3,22.83
140525179517904,2024-06-12,Banner,Entertainment,non-Native,PG-13,10,16.24
140525179508304,2024-04-25,Banner,Shopping,non-Native,PG-17,13,23.31
140525179516176,2024-03-16,Banner,Travel,non-Native,PG-13,4,24.23
140525179505424,2024-07-03,Banner,Entertainment,non-Native,PG-17,8,23.32
140525179505808,2024-04-16,Banner,Travel,non-Native,PG-13,3,14.22
140525179516240,2024-09-19,Banner,Travel,non-Native,PG-17,5,18.12
140525179504976,2024-01-07,Banner,Entertainment,non-Native,PG-13,7,20.49
140525179507472,2024-04-14,Banner,Travel,non-Native,PG-17,3,23.26
140525179509712,2024-03-14,Banner,Entertainment,non-Native,PG-13,8,18.32
140525179504784,2024-02-03,Banner,Travel,non-Native,PG-13,3,22.58
140525179512528,2024-03-15,Banner,Travel,non-Native,PG-17,3,24.88
140525179511248,2024-03-01,Banner,Entertainment,non-Native,PG-17,7,24.23
140525179506576,2024-07-23,Banner,Entertainment,non-Native,PG-17,9,23.21
140525179508496,2024-03-25,Banner,Travel,non-Native,PG-17,3,23.64
140525179505040,2024-03-12,Banner,Entertainment,non-Native,PG-13,8,23.47
140525179503632,2024-02-15,Banner,Entertainment,non-Native,PG-17,7,19.05
140525179516880,2024-04-02,Banner,Travel,non-Native,PG-13,3,14.39
140525179505552,2024-05-29,Banner,Entertainment,non-Native,PG-17,8,23.22
140525179503760,2024-02-13,Banner,Travel,non-Native,PG-13,4,18.5
140525179504080,2024-03-13,Banner,Travel,non-Native,PG-17,4,23.72
140525179515856,2024-01-07,Banner,Travel,non-Native,PG-13,3,15.43
140525179505936,2024-05-19,Banner,Travel,non-Native,PG-17,,
140525179511184,2024-02-02,Banner,Travel,non-Native,,3,23.64
140525179507984,2024-01-14,Banner,Travel,non-Native,PG-17,3,22.95
140525179510352,2024-03-06,Banner,Travel,non-Native,PG-17,4,17.13
140525179510992,2024-06-04,Banner,Travel,non-Native,PG-13,4,19.51
140525179509456,2024-01-04,Banner,Entertainment,non-Native,PG-13,8,24.37
140525179518736,2024-04-02,Banner,Entertainment,non-Native,PG-13,9,23.5
140525179502992,2024-05-03,Banner,Travel,non-Native,PG-17,4,21.14
140525179510096,2024-03-30,Banner,Travel,non-Native,PG-17,3,23.38
140525179509072,2024-04-06,Banner,Shopping,non-Native,PG-13,11,16.08
140525179513744,2024-01-02,Banner,Entertainment,non-Native,PG-13,7,17.13
140525179508176,2024-04-25,Banner,Travel,non-Native,PG-13,3,22.71
140525179512592,2024-02-13,Banner,Travel,non-Native,PG-13,4,23.88
140525179518288,2024-06-08,Banner,Travel,non-Native,PG-17,5,23.18
140525179508368,2024-09-30,Banner,Travel,non-Native,PG-17,5,21.66
140525179503504,2024-04-25,Banner,Entertainment,non-Native,PG-17,,
140525179505104,2024-07-08,Banner,Travel,non-Native,PG-13,4,20.3
140525179518224,2024-02-21,Banner,Travel,non-Native,PG-13,4,20.26
140525179507792,2024-02-23,Banner,Shopping,non-Native,,13,22.05
140525179518160,2024-01-09,Banner,Entertainment,non-Native,PG-17,10,23.54
140525179509968,2024-03-11,Banner,Entertainment,non-Native,PG-17,8,20.34
140525179508560,2024-02-17,Banner,Entertainment,non-Native,PG-13,8,24.57
140525179513296,2024-01-11,Banner,Entertainment,non-Native,PG-13,8,11.04
140525179517264,2024-04-20,Banner,Entertainment,non-Native,PG-13,8,15.84
140525179505744,2024-04-11,Banner,Travel,non-Native,PG-13,3,23.72
140525179513872,2024-02-20,Banner,Travel,non-Native,PG-13,5,19.86
140525179512080,2024-06-01,Banner,Entertainment,non-Native,PG-17,8,24.33
140525179502736,2024-03-07,Banner,Travel,non-Native,PG-13,,
140525179507152,2024-01-19,Banner,Travel,non-Native,PG-17,3,18.0
140525179512016,2024-02-13,Banner,Entertainment,non-Native,PG-13,8,18.82
140525179510736,2024-05-29,Banner,Travel,non-Native,PG-17,3,20.86
140525179506832,2024-05-22,Banner,Entertainment,non-Native,PG-13,9,24.78
140525179514192,,Banner,Shopping,non-Native,PG-17,12,23.1
140525179508240,2024-06-11,Banner,Entertainment,non-Native,PG-17,10,22.61
140525179507280,2024-05-21,Banner,Entertainment,non-Native,PG-17,8,24.32
140525179507024,2024-01-29,Banner,Entertainment,non-Native,PG-17,8,20.68
140525179514832,2024-03-12,Banner,Travel,non-Native,PG-13,4,20.48
140525179177680,2024-08-02,Banner,Shopping,non-Native,PG-17,12,23.06
140525179189776,2024-01-13,Banner,Travel,non-Native,PG-13,4,21.45
140525179175184,2024-02-03,Banner,Travel,non-Native,PG-13,5,21.93
140525179184016,2024-05-28,Banner,Entertainment,non-Native,PG-17,7,22.19
140525179182480,2024-02-19,Banner,Travel,non-Native,PG-17,4,19.86
140525179185744,2024-05-29,Banner,Entertainment,non-Native,PG-17,9,23.02
140525179185040,2024-02-13,Banner,Travel,non-Native,PG-17,3,19.54
140525179179792,2024-02-05,Banner,Entertainment,non-Native,PG-13,8,24.99
140525179181136,2024-04-19,Banner,Entertainment,non-Native,PG-13,8,18.91
140525179184592,,Banner,Travel,non-Native,PG-13,4,23.2
140525179176912,2024-01-20,Banner,Entertainment,non-Native,PG-13,7,16.24
140525179185104,2024-03-18,Banner,Entertainment,non-Native,PG-17,8,21.66
140525179179600,,Banner,Travel,non-Native,PG-13,4,24.14
140525179176400,2024-01-12,Banner,Entertainment,non-Native,PG-13,9,21.14
140525179177808,,Banner,Entertainment,non-Native,PG-13,8,24.08
140525179182352,2024-07-02,Banner,Entertainment,non-Native,PG-13,8,24.91
140525179178704,2024-01-29,Banner,Shopping,non-Native,PG-13,11,24.68
140525179188496,2024-02-18,Banner,Travel,non-Native,PG-13,3,23.52
140525179183056,2024-07-01,Banner,Travel,non-Native,PG-13,3,20.37
140525179183120,,Banner,Entertainment,non-Native,PG-17,7,24.69
140525179178832,2024-05-09,Banner,Entertainment,non-Native,PG-17,7,18.54
140525179179728,2024-01-18,Banner,Travel,non-Native,PG-17,3,20.04
140525179181520,2024-05-06,Banner,Entertainment,non-Native,PG-17,8,23.03
140525179191120,2024-01-05,Banner,Travel,non-Native,PG-13,5,22.88
140525179180496,2024-05-02,Banner,Shopping,non-Native,PG-13,,
140525179181840,2024-03-21,Banner,Entertainment,non-Native,PG-17,,
140525179181584,2024-03-11,Banner,Entertainment,non-Native,PG-13,7,24.87
140525179184336,2024-02-10,Banner,Travel,non-Native,PG-13,4,21.77
140525179182992,2024-03-07,Banner,Entertainment,non-Native,PG-17,10,24.42
140525179187856,2024-01-02,Banner,Entertainment,non-Native,PG-13,7,17.29
140525179175632,2024-07-25,Banner,Travel,non-Native,PG-17,,
140525179187216,2024-03-02,Banner,Travel,non-Native,PG-13,4,24.13
140525179182736,2024-03-08,Banner,Entertainment,non-Native,PG-17,7,24.2
140525179180368,2024-02-07,Banner,Travel,non-Native,R,3,16.08
140525179186704,2024-01-14,Banner,Travel,non-Native,PG-13,3,20.64
140525179184528,2024-05-03,Banner,Entertainment,non-Native,PG-13,8,21.34
140525179190224,2024-01-10,Banner,Entertainment,non-Native,PG-17,8,18.03
140525179189072,2024-01-17,Banner,Travel,non-Native,PG-13,5,17.63
140525179183568,2024-02-22,Banner,Travel,non-Native,PG-13,4,22.28
140525179182096,2024-04-30,Banner,Travel,non-Native,PG-17,4,22.08
140525179177488,2024-05-04,Banner,Entertainment,non-Native,PG-17,,
140525179182608,2024-05-06,Banner,Travel,non-Native,PG-17,3,24.66
140525179177232,2024-09-15,Banner,Entertainment,non-Native,PG-13,8,17.11
140525179183760,2024-01-06,Banner,Entertainment,non-Native,PG-17,9,18.16
140525179189200,2024-09-06,Banner,Travel,non-Native,PG-13,3,22.92
140525179189136,2024-05-27,Banner,Entertainment,non-Native,PG-13,8,20.57
140525179179152,2024-07-11,Banner,Travel,non-Native,,6,18.44
140525179176784,2024-05-16,Banner,Entertainment,non-Native,PG-17,7,24.4
140525179185552,2024-03-05,Banner,Travel,non-Native,PG-17,4,21.0
140525179177744,2024-02-12,Banner,Entertainment,non-Native,PG-13,7,19.21
140525179183504,2024-01-08,Banner,Travel,non-Native,PG-17,5,24.92
140525179180240,2024-01-28,Banner,Entertainment,non-Native,PG-17,7,22.6
140525179182288,2024-01-11,Banner,Travel,non-Native,PG-17,3,22.55
140525179190288,2024-04-07,Banner,Shopping,non-Native,PG-13,14,23.99
140525179178000,2024-05-12,Banner,Entertainment,non-Native,PG-17,8,21.93
140525179178064,2024-04-08,Banner,Travel,non-Native,PG-13,6,23.42
140525179176144,2024-04-07,Banner,Travel,non-Native,PG-13,5,23.59
140525179186448,2024-01-24,Banner,Entertainment,non-Native,PG-13,8,22.89
140525179178448,2024-01-22,Banner,Travel,non-Native,PG-17,4,21.94
140525179186064,2024-08-17,Banner,Travel,non-Native,PG-13,3,19.74
140525179185360,2024-01-06,Banner,Travel,non-Native,PG-17,3,23.97
140525179175696,2024-02-03,Banner,Travel,non-Native,PG-17,3,18.3
140525179176272,2024-02-12,Banner,Travel,non-Native,PG-13,4,23.93
140525179180880,2024-01-12,Banner,Entertainment,non-Native,PG-13,7,21.36
140525179177552,2024-04-09,Banner,Entertainment,non-Native,PG-17,8,24.45
140525179190800,2024-05-21,Banner,Travel,non-Native,PG-13,3,24.26
140525179182224,2024-01-20,Banner,Entertainment,non-Native,PG-17,9,17.55
140525179178960,2024-04-16,Banner,Travel,non-Native,PG-17,4,12.84
140525179175120,2024-07-04,Banner,Entertainment,non-Native,PG-13,7,17.7
140525179190480,2024-02-27,Banner,Entertainment,non-Native,PG-17,8,19.29
140525179186576,2024-02-11,Banner,Entertainment,non-Native,PG-13,7,22.63
140525179183376,2024-03-06,Banner,Entertainment,non-Native,PG-17,7,23.04
140525179176976,2024-06-28,Banner,Travel,non-Native,PG-13,4,14.77
140525179174992,2024-02-15,Banner,Travel,non-Native,,5,17.29
140525179186320,2024-01-16,Banner,Travel,non-Native,PG-17,3,22.68
140525179190352,2024-02-16,Banner,Entertainment,non-Native,PG-13,8,21.65
140525179183824,2024-06-09,Banner,Travel,non-Native,PG-17,3,20.07
140525179187792,2024-05-25,Banner,Entertainment,non-Native,PG-17,8,21.49
140525179190608,2024-05-24,Banner,Travel,non-Native,PG-17,3,23.07
140525179175248,2024-06-24,Banner,Travel,non-Native,PG-13,5,21.62
140525179187024,2024-03-09,Banner,Shopping,non-Native,PG-13,13,24.78
140525179181776,2024-02-17,Banner,Entertainment,non-Native,PG-13,9,24.41
140525179175504,2024-03-18,Banner,Travel,non-Native,PG-13,4,20.43
140525179178320,2024-06-19,Banner,Travel,non-Native,PG-17,3,22.71
140525179182864,2024-11-17,Banner,Travel,non-Native,PG-13,4,18.68
140525179185168,2024-05-06,Banner,Shopping,non-Native,PG-13,12,21.82
140525179189968,2024-05-05,Banner,Entertainment,non-Native,PG-17,7,21.85
140525179178128,2024-01-16,Banner,Travel,non-Native,PG-13,4,17.74
140525179183312,2024-07-17,Banner,Travel,non-Native,PG-13,4,24.35
140525179179216,2024-04-27,Banner,Entertainment,non-Native,PG-13,7,23.94
140525179177168,2024-01-03,Banner,Entertainment,non-Native,PG-13,10,19.83
140525179187088,2024-01-28,Banner,Travel,non-Native,PG-13,4,24.0
140525179189712,2024-05-09,Banner,Travel,non-Native,PG-13,3,19.73
140525179187536,2024-01-26,Banner,Travel,non-Native,PG-17,4,24.76
140525179191056,2024-05-10,Banner,Entertainment,non-Native,PG-17,7,22.62
140525179182160,2024-02-05,Banner,Travel,non-Native,PG-17,3,20.39
140525179188304,2024-02-20,Banner,Travel,non-Native,PG-17,4,20.84
140525179186256,2024-01-31,Banner,Entertainment,non-Native,PG-17,8,24.85
140525179177040,2024-05-13,Banner,Entertainment,non-Native,PG-13,7,23.15
140525179183632,2024-06-12,Banner,Travel,non-Native,,4,23.12
140525179179856,2024-08-01,Banner,Entertainment,non-Native,PG-13,10,18.09
140525179190992,,Banner,Entertainment,non-Native,PG-17,8,16.88
140525179183184,2024-01-28,Banner,Entertainment,non-Native,PG-13,8,17.82
140525179189264,2024-11-11,Banner,Entertainment,non-Native,PG-13,8,23.99
140525179190544,2024-01-09,Banner,Travel,non-Native,,3,23.16
140525179176464,2024-06-29,Banner,Travel,non-Native,PG-13,4,21.14
140525179177424,2024-07-21,Banner,Travel,non-Native,PG-17,3,20.88
140525179181200,2024-01-16,Banner,Travel,non-Native,PG-17,4,20.2
140525179175888,2024-05-17,Banner,Travel,non-Native,PG-13,4,24.8
140525179176528,2024-05-12,Banner,Shopping,non-Native,PG-13,13,24.9
140525179177936,2024-11-27,Banner,Shopping,non-Native,PG-13,13,14.9
140525179189584,2024-03-26,Banner,Entertainment,non-Native,PG-17,8,24.59
140525179183248,2024-06-23,Banner,Travel,non-Native,,3,18.97
140525179175440,2024-07-22,Banner,Entertainment,non-Native,PG-13,10,23.29
140525179185936,2024-03-10,Banner,Travel,non-Native,PG-13,,
140525179189456,2024-03-01,Banner,Travel,non-Native,PG-17,6,22.66
140525179180048,2024-05-25,Banner,Travel,non-Native,PG-13,4,13.71
140525179181072,2024-03-12,Banner,Entertainment,non-Native,PG-17,9,15.01
140525179176080,2024-01-30,Banner,Entertainment,non-Native,PG-17,7,21.53
140525179187728,2024-03-15,Banner,Entertainment,non-Native,PG-17,10,24.9
140525179187472,2024-05-01,Banner,Travel,non-Native,PG-13,3,21.25
140525179189328,2024-02-03,Banner,Travel,non-Native,PG-13,4,22.68
140525179189840,2024-06-26,Banner,Entertainment,non-Native,PG-17,8,24.11
140525179191184,2024-05-28,Banner,Entertainment,non-Native,PG-13,8,24.72
140525179176720,2024-02-05,Banner,Entertainment,non-Native,PG-17,8,23.78
140525179176656,2024-01-16,Banner,Entertainment,non-Native,PG-13,8,14.06
140525179178768,2024-04-14,Banner,Travel,non-Native,PG-17,4,20.9
140525179180176,2024-01-10,Banner,Entertainment,non-Native,PG-13,8,21.17
140525179176016,2024-05-02,Banner,Travel,non-Native,PG-13,4,22.93
140525179188048,2024-01-25,Banner,Entertainment,non-Native,PG-17,9,18.12
140525179188176,2024-02-12,Banner,Travel,non-Native,PG-17,3,25.0
140525179184848,2024-06-11,Banner,Travel,non-Native,PG-13,3,24.32
140525179184144,2024-04-19,Banner,Entertainment,non-Native,PG-13,8,24.57
140525179190032,2024-01-12,Banner,Travel,non-Native,PG-13,5,17.25
140525179179280,2024-01-22,Banner,Travel,non-Native,PG-17,4,24.78
140525179181328,2024-01-17,Banner,Travel,non-Native,PG-13,4,22.57
140525179187344,2024-07-01,Banner,Travel,non-Native,PG-17,5,20.89
140525179190736,2024-03-04,Banner,Travel,non-Native,PG-13,,
140525179188944,2024-01-08,Banner,Entertainment,non-Native,PG-13,8,23.7
140525179189520,2024-05-12,Banner,Travel,non-Native,PG-17,,
140525179187984,2024-05-03,Banner,Travel,non-Native,PG-17,5,17.04
140525179180560,2024-08-03,Banner,Entertainment,non-Native,PG-13,8,18.59
